INFO 2020-10-04 10:25:48,094 autoreload 578 Watching for file changes with StatReloader
WARNING 2020-10-05 09:18:30,748 log 222 Forbidden (CSRF token missing or incorrect.): /users/register/
WARNING 2020-10-05 09:18:30,749 basehttp 154 "POST /users/register/ HTTP/1.1" 403 2513
INFO 2020-10-05 09:18:33,680 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4633
INFO 2020-10-05 09:21:07,724 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4633
INFO 2020-10-05 09:21:08,119 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 09:21:08,121 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 09:21:08,125 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 09:21:08,125 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 09:21:08,129 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 1646
INFO 2020-10-05 09:21:08,130 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 09:21:08,131 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 09:21:08,187 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 09:21:08,189 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 09:21:08,189 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 09:22:52,667 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4633
INFO 2020-10-05 09:22:52,800 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 09:22:52,803 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 09:22:52,808 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 09:22:52,810 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 09:22:52,810 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 09:22:52,813 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 09:22:52,814 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 09:22:52,872 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 09:22:52,873 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 09:22:52,877 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 09:34:09,052 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4633
INFO 2020-10-05 09:34:09,174 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 09:34:09,185 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 09:34:09,188 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 09:34:09,191 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 09:34:09,192 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 09:34:09,193 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 09:34:09,193 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 09:34:09,252 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 09:34:09,253 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 09:34:09,254 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 09:35:57,816 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 09:36:10,637 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4633
INFO 2020-10-05 09:36:10,967 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 09:36:10,974 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 09:36:10,974 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 09:36:10,975 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 09:36:10,975 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 09:36:10,986 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 09:36:10,988 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 09:36:11,067 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 09:36:11,072 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 09:36:11,073 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 09:37:21,797 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4633
INFO 2020-10-05 09:37:21,904 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 09:37:21,906 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 09:37:21,908 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 09:37:21,908 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 09:37:21,911 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 1652
INFO 2020-10-05 09:37:21,914 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 09:37:21,914 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 09:37:21,949 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 09:37:21,950 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 09:37:21,951 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 09:38:06,059 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4633
INFO 2020-10-05 09:38:06,342 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 09:38:06,345 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 09:38:06,346 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 09:38:06,348 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 09:38:06,352 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 1652
INFO 2020-10-05 09:38:06,353 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 09:38:06,356 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 09:38:06,413 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 09:38:06,413 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 09:38:06,413 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 09:38:25,725 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4633
INFO 2020-10-05 09:38:26,019 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 09:38:26,020 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 09:38:26,025 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 09:38:26,028 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 09:38:26,029 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 09:38:26,031 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 09:38:26,031 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 09:38:26,085 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 09:38:26,087 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 09:38:26,090 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 09:39:02,940 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4633
INFO 2020-10-05 09:39:03,054 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 09:39:03,056 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 09:39:03,058 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 09:39:03,060 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 09:39:03,062 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 1646
INFO 2020-10-05 09:39:03,064 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 09:39:03,065 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 09:39:03,103 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 09:39:03,103 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 09:39:03,104 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 09:39:27,255 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4633
INFO 2020-10-05 09:39:27,356 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 09:39:27,359 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 09:39:27,360 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 09:39:27,362 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 09:39:27,364 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 09:39:27,368 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 09:39:27,369 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 09:39:27,418 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 09:39:27,421 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 09:39:27,422 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 09:49:22,060 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4795
INFO 2020-10-05 09:49:22,414 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 09:49:22,423 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 09:49:22,424 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 09:49:22,425 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 09:49:22,427 basehttp 154 "GET /static/js/register.js HTTP/1.1" 200 1913
INFO 2020-10-05 09:49:22,432 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 09:49:22,432 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 09:49:22,484 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 09:49:22,485 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 09:49:22,486 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 09:49:35,495 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4795
INFO 2020-10-05 09:49:35,783 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 09:49:35,784 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 09:49:35,786 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 09:49:35,787 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 09:49:35,792 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 09:49:35,794 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 09:49:35,794 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 09:49:35,840 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 09:49:35,841 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 09:49:35,842 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
ERROR 2020-10-05 09:50:32,155 basehttp 154 "POST /users/register/ HTTP/1.1" 500 59
INFO 2020-10-05 09:53:20,784 autoreload 203 C:\Users\LENOVO\.virtualenvs\Django_Project-aNd3oR6l\Lib\site-packages\django\views\debug.py changed, reloading.
INFO 2020-10-05 09:53:22,358 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 09:56:25,088 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:03:08,261 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 10:03:09,555 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:07:44,203 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 10:07:45,782 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:08:14,492 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 10:08:15,875 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:10:04,996 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\forms.py changed, reloading.
INFO 2020-10-05 10:10:06,587 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:10:47,910 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\forms.py changed, reloading.
INFO 2020-10-05 10:10:48,970 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:10:57,639 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\forms.py changed, reloading.
INFO 2020-10-05 10:10:58,635 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:11:37,941 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\forms.py changed, reloading.
INFO 2020-10-05 10:11:38,974 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:12:06,949 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\forms.py changed, reloading.
INFO 2020-10-05 10:12:08,016 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:13:51,325 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:27:47,854 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\forms.py changed, reloading.
INFO 2020-10-05 10:27:49,296 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:41:13,112 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 10:41:22,636 basehttp 154 "POST /users/register/ HTTP/1.1" 200 6
INFO 2020-10-05 10:41:24,531 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 10:41:52,198 basehttp 154 "POST /users/register/ HTTP/1.1" 200 6
INFO 2020-10-05 10:42:22,753 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:42:25,338 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 10:42:32,479 basehttp 154 "POST /users/register/ HTTP/1.1" 200 6
INFO 2020-10-05 10:44:03,865 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\forms.py changed, reloading.
INFO 2020-10-05 10:44:05,117 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:44:11,760 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\forms.py changed, reloading.
INFO 2020-10-05 10:44:12,918 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:45:10,888 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\forms.py changed, reloading.
INFO 2020-10-05 10:45:11,932 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:45:53,076 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\forms.py changed, reloading.
INFO 2020-10-05 10:45:54,153 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:47:40,862 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\forms.py changed, reloading.
INFO 2020-10-05 10:47:41,892 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:49:08,072 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 10:49:09,109 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:50:00,972 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:50:26,913 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 10:50:27,979 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:50:48,227 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 10:50:49,180 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:50:59,091 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 10:51:00,118 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:51:20,231 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 10:51:21,289 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 10:52:24,419 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py changed, reloading.
INFO 2020-10-05 10:52:25,520 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 11:03:27,789 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 11:03:28,083 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 200 3935
INFO 2020-10-05 11:03:28,086 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 200 54894
INFO 2020-10-05 11:03:30,559 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 11:03:30,659 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 11:03:30,666 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 11:03:30,666 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 11:03:30,666 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 11:03:30,666 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 11:03:30,672 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 11:03:30,687 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 11:03:30,731 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 11:03:30,732 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 11:03:30,732 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
ERROR 2020-10-05 11:04:15,357 log 222 Internal Server Error: /users/register/
Traceback (most recent call last):
  File "C:\Users\LENOVO\.virtualenvs\Django_Project-aNd3oR6l\lib\site-packages\django\core\handlers\exception.py", line 34, in inner
    response = get_response(request)
  File "C:\Users\LENOVO\.virtualenvs\Django_Project-aNd3oR6l\lib\site-packages\django\core\handlers\base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "C:\Users\LENOVO\.virtualenvs\Django_Project-aNd3oR6l\lib\site-packages\django\core\handlers\base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\LENOVO\.virtualenvs\Django_Project-aNd3oR6l\lib\site-packages\django\views\generic\base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "C:\Users\LENOVO\.virtualenvs\Django_Project-aNd3oR6l\lib\site-packages\django\views\generic\base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\views.py", line 17, in post
    if form.is_valid():
  File "C:\Users\LENOVO\.virtualenvs\Django_Project-aNd3oR6l\lib\site-packages\django\forms\forms.py", line 185, in is_valid
    return self.is_bound and not self.errors
  File "C:\Users\LENOVO\.virtualenvs\Django_Project-aNd3oR6l\lib\site-packages\django\forms\forms.py", line 180, in errors
    self.full_clean()
  File "C:\Users\LENOVO\.virtualenvs\Django_Project-aNd3oR6l\lib\site-packages\django\forms\forms.py", line 382, in full_clean
    self._clean_form()
  File "C:\Users\LENOVO\.virtualenvs\Django_Project-aNd3oR6l\lib\site-packages\django\forms\forms.py", line 409, in _clean_form
    cleaned_data = self.clean()
  File "C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\forms.py", line 27, in clean
    cleaned_data = super().cleaned_data
AttributeError: 'super' object has no attribute 'cleaned_data'
ERROR 2020-10-05 11:04:15,359 basehttp 154 "POST /users/register/ HTTP/1.1" 500 103758
INFO 2020-10-05 11:05:36,275 autoreload 203 C:\Users\LENOVO\Desktop\Study\逻辑教育Python开发全栈\Python_Full_Stack_LogicEDU\Django_Project\Django_Ecommerce\apps\users\forms.py changed, reloading.
INFO 2020-10-05 11:05:37,489 autoreload 578 Watching for file changes with StatReloader
INFO 2020-10-05 11:05:58,337 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 11:05:59,558 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 11:05:59,658 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 11:05:59,667 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 11:05:59,667 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 11:05:59,668 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 11:05:59,668 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 11:05:59,671 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 11:05:59,672 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 11:05:59,706 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 11:05:59,707 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 11:05:59,708 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 11:06:21,753 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 11:06:21,855 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 11:06:21,856 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 11:06:21,857 basehttp 154 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2020-10-05 11:06:21,859 basehttp 154 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2020-10-05 11:06:21,862 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
INFO 2020-10-05 11:06:21,864 basehttp 154 "GET /static/images/1.png HTTP/1.1" 304 0
INFO 2020-10-05 11:06:21,865 basehttp 154 "GET /static/images/pic_code.jpg HTTP/1.1" 304 0
INFO 2020-10-05 11:06:21,911 basehttp 154 "GET /static/images/register_banner.png HTTP/1.1" 304 0
INFO 2020-10-05 11:06:21,911 basehttp 154 "GET /static/images/interval_line.png HTTP/1.1" 304 0
INFO 2020-10-05 11:06:21,913 basehttp 154 "GET /static/images/icons02.png HTTP/1.1" 304 0
INFO 2020-10-05 11:06:42,233 basehttp 154 "POST /users/register/ HTTP/1.1" 200 6
INFO 2020-10-05 11:06:45,667 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 11:07:05,320 basehttp 154 "POST /users/register/ HTTP/1.1" 200 6
INFO 2020-10-05 11:07:39,693 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 11:07:49,706 basehttp 154 "GET /users/register/ HTTP/1.1" 200 4775
INFO 2020-10-05 11:07:49,798 basehttp 154 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2020-10-05 11:07:49,800 basehttp 154 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2020-10-05 11:07:49,801 basehttp 154 "GET /static/js/register.js HTTP/1.1" 304 0
